kalman,wavelet,crash,coupling,churn,was_buggy
0.011589132333452391,0.0016191207849287838,0.0,0.07838589981447125,0.02809610843550302,0
0.011589132333452391,0.012015888014516805,0.0,0.08070500927643784,0.010798743003459914,0
0.018921284782158498,0.0012515896990635202,0.0,0.0786178107606679,0.014286301048821797,0
0.005426534924890068,0.00165327990215746,0.0,0.10180890538033395,0.012378391061855856,0
0.01589557277354539,0.008113128727226306,0.0,0.08058905380333951,0.0059698933270761504,0
0.01499716164388187,0.0006177760056672077,0.0,0.08047309833024119,0.016032525314513654,0
0.0,0.0,0.0,0.11038961038961037,0.008284749923289352,0
0.013374321311662109,0.0014128125398938595,0.0,0.0786178107606679,0.015859378424582474,0
0.02237550098853312,0.0018604430156110372,0.0,0.07258812615955473,0.005066076964586132,0
0.012425035320756029,0.0026688992030346687,0.0,0.08047309833024119,0.012427124884934028,0
0.005426534924890068,0.008044311819524738,0.0,0.08070500927643784,0.014098609518580125,0
2.6476262825098572e-12,0.0011035549845667754,0.0,0.07931354359925788,0.03001524152535978,0
0.006231736627528917,0.006622238205095472,0.0,0.08070500927643784,0.010013741211628,0
0.005426534924890068,0.008668935677420532,0.0,0.07919758812615955,0.010021874907204862,0
0.006765809001739864,0.0018247166396148304,0.0,0.08047309833024119,0.015385964143251654,0
0.00616259740856266,0.06754700066565754,0.0,0.0,0.009098690266630061,0
0.005426534924890068,0.0014726533291995695,0.0,0.08070500927643784,0.016569499846578704,0
2.2651406747028922e-10,0.0008972467395318512,0.0,0.07711038961038962,0.028469413372757955,0
0.005426534924890068,0.002639691198730691,0.0,0.07235621521335807,0.02105141373950573,0
0.005426525009683468,0.0037339227746065328,0.0,0.08035714285714285,0.01099871972574621,0
0.005426675958699987,0.0029713801451680556,0.0,0.07676252319109463,0.01548888029136705,0
0.005452500170338902,0.0026271531285904474,0.0,0.07954545454545454,0.011899913526179251,0
0.005426534924890068,0.0008161143836740649,0.0,0.07931354359925788,0.014360233200368212,0
0.005426534924890068,0.0010959413127131473,0.0,0.07989332096474953,0.012855646432690373,0
0.0,0.010515451461711013,0.0,0.08024118738404452,0.008871280891309839,0
0.005426534924890068,0.004937577508069958,0.0,0.07467532467532467,0.011984735325923432,0
0.005426534924890068,0.0032388114821366694,0.0,0.07676252319109463,0.011482372700699277,0
0.0,0.010670467601626758,0.0,0.07815398886827458,0.008684014979833416,0
0.00542348466430977,0.0017859626046358944,0.0,0.07966141001855287,0.009979357862143993,0
1.1052803422596722e-11,0.000841724816716211,0.0,0.07711038961038962,0.02189541051155043,0
0.005426534924890068,0.000803825650155928,0.0,0.08047309833024119,0.009249963506585199,0
0.0,0.007670449364433826,0.0,0.07919758812615955,0.008459165711148076,0
0.005426534924890068,0.0012570840096292378,0.0,0.07235621521335807,0.013912127229674573,0
0.0,0.009047927343023362,0.0,0.07618274582560297,0.008539665305544408,0
2.280539775612291e-10,0.0006773051241952838,0.0,0.07908163265306123,0.016569499846578704,0
0.005460021815340744,0.001753050170517754,0.0,0.07235621521335807,0.012427124884934028,0
0.005426534924890068,0.002164384357959623,0.0,0.07235621521335807,0.010651821329943453,0
0.0,0.00044909087593237646,0.0,0.08070500927643784,0.012703283215710341,0
1.8398820361774317e-11,0.0005193948984872249,0.0,0.07815398886827458,0.01364054785349661,0
0.0,0.0016003136797184177,0.0,0.0786178107606679,0.011660018410555384,0
0.005426534924890068,0.0006445707876643627,0.0,0.07954545454545454,0.002844763527876464,0
0.0,0.0006263335947330987,0.0,0.07954545454545454,0.008732574243467154,0
0.0,0.0,0.0,0.08000927643784786,0.009059025617054713,0
0.0,0.0,0.0,0.08070500927643784,0.008284749923289352,0
0.0,0.0,0.0,0.08024118738404452,0.008284749923289352,0
0.0,0.0,0.0,0.08024118738404452,0.008284749923289352,0
0.0,0.0,0.0,0.08024118738404452,0.008284749923289352,0
0.0,0.00011170280670399212,0.0,0.07815398886827458,0.008652961030991101,0
0.0,0.0,0.0,0.07838589981447125,0.008284749923289352,0
0.04199784518733708,0.0007334771032042748,0.0,0.0,0.013807916538815588,0
0.0,0.0030154058687286854,0.0,0.07235621521335807,0.008284749923289352,0
0.0,0.0021907428008680905,0.0,0.07815398886827458,0.0016504775237803006,0
0.0,0.00021143745554684222,0.0,0.07908163265306123,0.0022935183403456397,0
0.0,0.0,0.0,0.08047309833024119,0.00027042210432101746,0
0.036571310262446345,0.004572406215235351,0.0,0.0,0.010183338447376495,0
0.036571310262446345,0.0015410428026918098,0.0,0.0,0.010586069346425283,0
0.0,0.032826947276275234,0.0,0.0,0.00869898741945382,0
0.008282605252372824,0.0006861387645213648,0.0,0.0,0.03205838013794575,0
0.01085330450999659,0.002650092097824303,0.0,0.0,0.01739797483890764,0
0.005426534924890068,0.003127536109642004,0.0,0.0,0.012229868934379521,0
0.01321937626468487,0.0,0.0,0.0,0.0005988975848160977,0
0.005426534924890068,0.00024036050371126875,0.0,0.0,0.010028907801876584,0
0.0,0.0021907428008680905,0.0,0.0,0.011773065680463816,0
0.0,0.0004810059635620885,0.0,0.0,0.010125805461798098,0
0.0,0.00041261649006984845,0.0,0.0,0.010125805461798098,0
